3002,1544573274315,1
3002,1544573274832,1
3002,1544573275319,1
3002,1544573275356,1
3002,1544573275829,1
3002,1544573275934,1
3002,1544573276320,1
3002,1544573276350,1
3002,1544573276493,1
3002,1544573276828,1
3002,1544573276935,1
3002,1544573277004,1
3002,1544573277324,1
3002,1544573277353,1
3002,1544573277492,1
3002,1544573277524,1
3002,1544573277832,1
3002,1544573277939,1
3002,1544573278006,1
3002,1544573278079,1
3002,1544573278325,1
3002,1544573278358,1
3002,1544573278497,1
3002,1544573278523,1
3002,1544573278837,1
3002,1544573278941,1
3002,1544573279012,1
3002,1544573279078,1
3002,1544573279330,1
3002,1544573279360,1
3002,1544573279500,1
3002,1544573279527,1
3002,1544573279841,1
3002,1544573279943,1
3002,1544573280013,1
3002,1544573280077,1
3002,1544573280335,1
3002,1544573280363,1
3002,1544573280501,1
3002,1544573280535,1
3002,1544573280846,1
3002,1544573280948,1
3002,1544573281013,1
3002,1544573281084,1
3002,1544573281338,1
3002,1544573281368,1
3002,1544573281507,1
3002,1544573281538,1
3002,1544573281848,1
3002,1544573281951,1
3002,1544573282014,1
3002,1544573282082,1
3002,1544573282340,1
3002,1544573282372,1
3002,1544573282509,1
3002,1544573282536,1
3002,1544573282854,1
3002,1544573282956,1
3002,1544573283014,1
3002,1544573283086,1
3002,1544573283343,1
3002,1544573283376,1
3002,1544573283515,1
3002,1544573283539,1
3002,1544573283859,1
3002,1544573283957,1
3002,1544573284014,1
3002,1544573284087,1
3002,1544573284347,1
3002,1544573284382,1
3002,1544573284515,1
3002,1544573284544,1
3002,1544573284862,1
3002,1544573284960,1
3002,1544573285014,1
3002,1544573285093,1
3002,1544573285352,1
3002,1544573285384,1
3002,1544573285523,1
3002,1544573285551,1
3002,1544573285865,1
3002,1544573285965,1
3002,1544573286018,1
3002,1544573286096,1
3002,1544573286357,1
3002,1544573286389,1
3002,1544573286524,1
3002,1544573286553,1
3002,1544573286870,1
3002,1544573286966,1
3002,1544573287020,1
3002,1544573287100,1
3002,1544573287359,1
3002,1544573287392,1
3002,1544573287525,1
3002,1544573287555,1
3002,1544573287874,1
3002,1544573287970,1
3002,1544573288021,1
3002,1544573288103,1
3002,1544573288360,1
3002,1544573288396,1
3002,1544573288529,1
3002,1544573288558,1
3002,1544573288877,1
3002,1544573288972,1
3002,1544573289019,1
3002,1544573289109,1
3002,1544573289362,1
3002,1544573289402,1
3002,1544573289533,1
3002,1544573289568,1
3002,1544573289877,1
3002,1544573289976,1
3002,1544573290019,1
3002,1544573290109,1
3002,1544573290367,1
3002,1544573290405,1
3002,1544573290537,1
3002,1544573290572,1
3002,1544573290881,1
3002,1544573290980,1
